,name,number_reviews,rating,address,city,lat,long
780,Viena Ronda Sant Pere,376,4.0,Ronda de Sant Pere 11 Barcelona,Barcelona,41.3886294,2.1714279
781,Pizzeria Da Nanni BORN,279,4.5,Carrer del Rec 30  Barcelona,Barcelona,41.3852946,2.1827028
782,Restaurante Mi Rincon,198,4.5,Avenida Diagonal 303  Barcelona,Barcelona,41.39016876421052,2.13601834
783,La Penela,114,4.5,Carrer de a Pau Claris 97 Barcelona,Barcelona,,
784,Roast Club Specialty Coffee Roasters,348,5.0,Carrer Valencia 190  Barcelona,Barcelona,41.6051452,2.3006586
785,Mustà Shawarma,113,4.5,Mozart 4  Barcelona,Barcelona,41.4950051,2.1798394
786,The Ranch Smokehouse,174,4.5,Ronda Universitat 20  Barcelona,Barcelona,41.3867942,2.167712
787,Madame,262,4.5,Robador 22 Barcelona,Barcelona,41.3792938,2.1708328
788,Restaurante Tram Tram,233,4.5,Major de Sarrià 121  Barcelona,Barcelona,41.4007397,2.1205419
789,"Pizzeria Focacceria Toscana ""Pizza al Taglio""",570,4.5,Carrer  Ferran 41  Barcelona,Barcelona,41.3818471,2.1759565
790,Pla Restaurant,1449,4.5,Carrer  Bellafila 5 Barcelona,Barcelona,41.38227,2.1785761
791,A33 Pizzeria,114,5.0,Carrer de Manso 22  Barcelona,Barcelona,41.3785363,2.1631981
792,El Cocinero de Damasco,137,4.5,Templers 2 corner with Palau Barcelona,Barcelona,,
793,Pasta Madre,406,4.5,Carrer Dels Tallers 3 Barcelona,Barcelona,41.3847824,2.1699501
794,Restaurant Reñé,607,4.0,Consell de Cent 362 Barcelona,Barcelona,41.3915392,2.1655104
795,Can Vador Illa Diagonal,242,4.0,Carrer  Deu i Mata 69  Barcelona,Barcelona,41.3889334,2.1361415986596315
796,"San Pedrito, Restaurante Y Licoreria",129,4.5,Carrer de la Fusina  Barcelona,Barcelona,41.3858593,2.1824143
797,La Carioca,229,4.5,Plaça de Pau Vila  Barcelona,Barcelona,41.4122656,2.0189481569175403
798,Cafés El Magnifico,331,4.5,Carrer de l Argenteria 64 Barcelona,Barcelona,41.383547,2.180998
799,Can Valles,896,4.5,Carrer d Arago 95  Entre Calabria y Rocafort Barcelona,Barcelona,,
800,Escriba,1833,4.5,Rambla de les Flors 83 Barcelona,Barcelona,41.3815258,2.1726713
801,Mariscco Còrsega,1070,4.0,Carrer  Corsega 272  Barcelona,Barcelona,41.3942919,2.1567572
802,Xurreria Dels Banys Nous,642,4.5,Carrer dels Banys Nous 8  Barcelona,Barcelona,41.3821413,2.175238
803,ELS TRES PORQUETS,395,4.0,RAMBLA DEL POBLENOU 165 Barcelona,Barcelona,41.4002122,2.2023412
804,Bruc33Tapas,1085,4.0,Carrer  Bruc 33 Barcelona,Barcelona,42.0969144,1.8390387
805,Ugarit Joanic,190,4.5,Carrer  Bruniquer 69 Barcelona,Barcelona,41.4057927,2.1624391
806,La Deliciosa,2025,4.5,Paseo Marítimo de Barceloneta S N  Barcelona,Barcelona,,
807,En Diagonal Bar,731,4.5,Avenida Diagonal 310 Barcelona,Barcelona,41.4010072,2.1761471
808,El Xiringo,388,4.5,Cr  Sant Carles no23  Barcelona,Barcelona,,
809,Itapa Boqueria,1499,2.5,La Rambla 98  Barcelona,Barcelona,41.3783617,2.1754339
810,Arrosseria Las Arenas,1757,4.5,Carrer de Llanca 15 21 Barcelona,Barcelona,41.380392,2.1449737
811,DonCurado Tasting Barcelona,357,4.0,Rambla Del Poblenou 125 Barcelona,Barcelona,41.4002122,2.2023412
812,"La Tagliatella Plaça Catalunya, Barcelona",260,3.5,Ronda de la Universitat 31 Barcelona,Barcelona,41.3870961,2.1671807
813,Restaurant Cátedra,254,4.5,Via Laietana Nº 5  Barcelona,Barcelona,41.3840231,2.1785388
814,La Tinaja,355,4.5,Carrer de L esparteria 9 Barcelona,Barcelona,41.3843929,2.1831985
815,Il Duomo & La Mole,109,4.5,Plaza Mossen Clapes 14  Barcelona,Barcelona,,
816,Habana Vieja Restaurante Cubano,219,4.5,Banys Vells 2 Barcelona,Barcelona,41.3847517,2.1802442
817,Spice Cafe,307,4.5,Carrer  Margarit 13 Barcelona,Barcelona,41.3741025,2.1638157
818,L'Osteria del Contadino,199,4.5,Carrer  Saragossa 123 Barcelona,Barcelona,41.3865573,1.9972398
819,PIZZERIA LA NOVA FONTANA,175,4.5,Santjoanistes 6  Barcelona,Barcelona,41.403247,2.1476531
820,CentOnze Restaurante,702,4.0,Ramblas 111  Barcelona,Barcelona,24.8328271,-107.4338551
821,Bar Ramon,338,4.0,Carrer del Comte Borrell 81 Barcelona,Barcelona,41.3835428,2.1545585
822,Can Boneta,270,4.5,Carrer  Balmes 139 Barcelona,Barcelona,41.5335616,2.1841893
823,Kailash Restaurante Tibetano,136,4.5,Carrer de Roger de Llúria  Barcelona,Barcelona,41.3912155,2.1713879
824,Sushifresh,217,4.0,Europa 24 Barcelona,Barcelona,41.3870863,2.1302307
825,Terraza Ohla Barcelona,79,3.5,Via Laietana 49 Barcelona,Barcelona,41.3869749,2.1742731
826,Creps al Born,641,4.5,Passeig del Born 12 Barcelona,Barcelona,41.3842949,2.1827139
827,b Restaurant,143,5.0,Carrer Rosselló 24  Barcelona,Barcelona,41.7320892,1.8287143
828,Thai Spicy Restaurante,194,4.5,Carrer Comte Borrell 188 Barcelona,Barcelona,41.6059297,2.6292596
829,H1898,311,4.5,Carrer  La Rambla 109 Barcelona,Barcelona,41.3746019,2.1698284
830,Pizza Pazza,657,4.5,Carrer Ample 44  Barcelona,Barcelona,41.3808945,2.1803735
831,Narciso,294,5.0,Carrer  Princesa 9  Barcelona,Barcelona,42.0577009,2.2615986
832,Ca La Nuri,577,3.5,Consell de Cent 377 Barcelona,Barcelona,41.393500615740905,2.1687201301915344
833,Timesburg Sants,261,4.0,Carrer  Moianes 75  Barcelona,Barcelona,41.6151028,2.2895968
834,The Rooftop at Sir Victor,167,5.0,Carrer del Rosselló 265 Barcelona,Barcelona,41.3961876,2.1609748
835,Mimo's Born,417,4.5,Plaça de Jacint Reventós  Barcelona,Barcelona,41.383487450000004,2.1806711736893023
836,La Panxa del Bisbe,622,4.5,Torrent de Les Flors 158  Barcelona,Barcelona,41.4095146,2.1571374
837,Restaurante Japones Ogura,341,3.5,Napols 189  Barcelona,Barcelona,41.3986785,2.1748355
838,Dolceria De La Colmena,340,4.5,Plaça De l Àngel 12  Barcelona,Barcelona,41.3837596,2.1782779
839,Samoa,637,3.5,Passeig de gràcia 101  Barcelona,Barcelona,41.3956751,2.1600537
840,La Taguara Areperia,282,4.0,Carrer Del Rec 10 Barcelona,Barcelona,41.3860312,2.1821113
841,Gallo Nero,377,5.0,Carrer de Jaume I 3 Barcelona,Barcelona,41.3830233,2.1774383
842,Obe Restaurant,345,4.5,Placa de Santa Caterina 1  Barcelona,Barcelona,41.3853592,2.1787241
843,Petit Bangkok,175,4.5,Carrer de Balmes 106 Barcelona,Barcelona,41.39236755,2.1589063290629147
844,Abasolo Etxea,172,4.5,Carrer de Marià Cubi 190 Barcelona,Barcelona,41.39497475,2.1437353659069798
845,Futballarium Barcelona,547,4.5,Carrer de Benavent 7   Barcelona,Barcelona,41.3777739,2.1253238
846,Tonkotsu Ramen & Asían street food,257,3.5,Valencia290 Barcelona,Barcelona,,
847,Kimchi Mama,154,5.0,Callao 12  Barcelona,Barcelona,-12.0749537,-77.1089857
848,Napoli Prima e Dopo,259,4.0,Carrer  Villaroel 255 Barcelona,Barcelona,41.7157918,2.6873912
849,Paral·lelo,177,5.0,Carrer  Seneca 18  Barcelona,Barcelona,41.3965467,2.1557966
850,Restaurante Sannin,107,4.5,Carrer de l Encarnació 44 Barcelona,Barcelona,41.406363,2.1601701
851,Futami,168,4.5,Enric Granados 10 Barcelona,Barcelona,41.6521314,2.7431851
852,Ken Restaurante,230,4.0,Benet Mateu 53 Barcelona,Barcelona,41.3919599,2.1266941372384203
853,Panqa Barcelona,133,4.5,Sepulveda 76 Barcelona,Barcelona,41.3752196,2.1521288
854,Bodega Colibri,408,4.5,Joan de Borbó 6 Barcelona,Barcelona,41.3689054,2.1879058
855,Òstàia Cucina Italiana,271,4.5,Carrer  Aribau 58  Barcelona,Barcelona,41.38859845,2.1594991846537157
856,La Caleta Burger,189,5.0,Rambla del Raval 18 Barcelona,Barcelona,41.3781816,2.1693341
857,Pla de la Garsa,394,4.5,Carrer dels Assaonadors 13 Barcelona,Barcelona,41.3859117,2.1803291
858,Taco Alto Raval,250,4.5,Rambla del Raval 2 Bis Barcelona,Barcelona,41.3787754,2.1696513
859,Ca L´Andreu,331,4.5,Carrer Del Bou De Sant Pere 13  Barcelona,Barcelona,41.3880266,2.1765902
860,Lamun Cuina Thai,208,4.5,Carrer De Viladomat 73  Barcelona,Barcelona,41.3802461,2.156565
861,Pappa Sven,232,4.5,Carrer de Villarroel 22 Barcelona,Barcelona,41.3815011,2.1618049
862,Vioko,314,4.5,Passeig de Joan De Borbo 55 Barcelona,Barcelona,41.3769755,2.1888209
863,Restaurante Di Como Bcn,128,4.5,Muntaner 231  Barcelona,Barcelona,41.3986188,2.1428749
864,Tasca I Vins,324,3.5,Carrer Diputació 304 Barcelona,Barcelona,41.7900601,1.9405331
865,Maccaroni,597,4.5,Carders 6 Barcelona,Barcelona,41.38593,2.180036
866,Pizzeria L'Antica Napoli,109,4.5,Carrer de la Concordia 53  Barcelona,Barcelona,41.6138514,2.2917881
867,Koska Taverna,183,4.5,Blai 8  Barcelona,Barcelona,41.337644,2.0414192
868,DOP Restaurante,217,4.0,Via Augusta 201 Barcelona,Barcelona,41.397625149999996,2.139318972522524
869,Piras Braseria,233,4.0,Carrer  montseny 10  Barcelona,Barcelona,41.3691881,2.0131758
870,Bormuth,1271,4.0,Carrer Rec 31  Barcelona,Barcelona,41.2081426,1.6706218
871,Restaurant Hindú Shanti,254,4.0,Carrer  Agustina Saragossa 3 5  Barcelona,Barcelona,41.3918271,2.1340346
872,Portal De La Pau,925,4.5,Plaça Portal de la Pau 4 Barcelona,Barcelona,41.3768216,2.1774883
873,La Luna,835,4.5,Carrer Abaixadors 10 Barcelona,Barcelona,41.3832968,2.1814661
874,La Taberna del Eixample Venezolanos,157,4.5,Gran via de les corts catalanes 688 Barcelona,Barcelona,41.3931931,2.1737232
875,La Lubina,325,4.5,Carrer  Viladomat 257  Barcelona,Barcelona,41.3757437,2.162416
876,Restaurante Balmes Marisquería,180,4.5,Carrer de Balmes 413 Barcelona,Barcelona,41.40721795398995,2.1381890705157085
877,Restaurante Nogal,866,4.0,Carrer De La Diputació 412 Barcelona,Barcelona,41.3989677,2.178717
878,Xiloka,437,5.0,Carrer  Cabanes 22 Barcelona,Barcelona,41.3736459,2.1701459
879,Restaurante Loto,155,5.0,Carrer  del Call 17  Barcelona,Barcelona,41.3823755,2.1763476
880,Paisano Bistró,875,5.0,Carrer Lepant 277 Barcelona,Barcelona,41.8484618,2.2244137
881,Locavore Barcelona,128,5.0,Carrer D aribau 151 Barcelona,Barcelona,41.39256325,2.1534565658895417
882,Kawamura,137,4.5,Carrer  Arago 217 Barcelona,Barcelona,41.5239718,2.2380047
883,ChichaLimoná,517,4.0,Passage Sant Joan 80  Barcelona,Barcelona,,
884,Caj Chai,273,4.5,Carrer  Salomó Ben Adret 12  Barcelona,Barcelona,41.3828733,2.175566
885,Na Mindona Restaurant,113,4.5,Carrer Riereta 8 Barcelona,Barcelona,41.3785996,2.1675992
886,El Chigre 1769,503,4.5,Carrer dels Sombrerers 7 Barcelona,Barcelona,41.3837526,2.1816575
887,Las Sorrentinas,303,4.5,Pl  Sant Pere 5 Barcelona,Barcelona,,
888,La Cuina de Laietana,467,4.5,Via Laietana 71  Barcelona,Barcelona,41.3882756,2.1728529
889,Swad - The Indian Restaurant,359,4.5,Carrer Sancho de Avila 167 171  Barcelona,Barcelona,41.4037017,2.1964914
890,Restaurante La Perla BCN,185,4.5,Carrer  Paseo de la exposición 62 Barcelona,Barcelona,,
891,Equilibri Bcn,280,4.5,Carrer de Sardenya 404 Barcelona,Barcelona,41.407044867857145,2.1687591595238094
892,Kame House Kitchen BCN,203,4.5,Carrer d Enric Granados 14 Barcelona,Barcelona,41.6519721,2.7434701
893,El Laurel,213,4.5,Carrer FLORIDABLANCA 140 Barcelona,Barcelona,41.5390423,2.4534277
894,Cachaca Restaurante,339,4.5,Carrer  Ataulf 5 Barcelona,Barcelona,41.3812841,2.1786781
895,La Come Dia,291,4.5,Carrer de la Franca Xica 15 Barcelona,Barcelona,41.3722398,2.1593217
896,Opera Samfaina,478,3.5,La Rambla 51  Barcelona,Barcelona,41.380241999999996,2.173395108807738
897,Empire Barcelona,71,4.0,Moll de Gregal 25 Barcelona,Barcelona,41.3879376,2.2011909
898,Cèntric,437,4.5,Carrer de les ramelleres 27 Barcelona,Barcelona,41.3847351,2.1681575
899,Catacroquet,369,3.5,Carrer Almogavers 211  Barcelona,Barcelona,41.6120153,2.2867402
900,Via dei Mille,280,4.0,Arago 364  Barcelona,Barcelona,41.39710766550633,2.171849049930859
901,La Vinoteca Torres,739,4.0,Passeig de Gracia 78 Barcelona,Barcelona,41.3938813,2.1632707
902,La cuchara del norte,213,4.0,Carrer Viladomat 197 Barcelona,Barcelona,41.383567049999996,2.151753849726279
903,Restaurante Brasería Los Cachitos,477,4.0,Ronda Sant Pau 4 Barcelona,Barcelona,41.3770814,2.1651459
904,L'altre Caliu,82,4.5,Carrer  Lluca 11  Barcelona,Barcelona,41.382029,2.1309891
905,Artisa,1322,4.5,Carrer de Colom 2 Barcelona,Barcelona,41.3796874,2.174911
906,Purobeach Barcelona,158,3.5,Passeig del Taulat 262 264 Barcelona,Barcelona,41.408436449999996,2.2177556719769242
907,Cinc Sentits,1008,4.5,Entenza 60  Barcelona,Barcelona,41.383589900000004,2.145850583043738
908,Restaurant B-ONE Palau del Mar,673,4.0,Place de Pau Vila 1 Barcelona,Barcelona,,
909,Club de L'empanada,209,4.5,Carrer  Dagueria 7  Barcelona,Barcelona,41.3832428,2.1781566
910,Merce Vins,245,4.5,Carrer Amargós 1  Barcelona,Barcelona,41.3859302,2.1742917
911,Pizzeria Da Nanni Tallers,151,5.0,Carrer Tallers 72  Barcelona,Barcelona,41.5536948,2.251688
912,Un gelato per te,201,5.0,Carrer de Sant Felip Neri 1  Barcelona,Barcelona,41.3831714,2.175259
913,Tast-Ller,841,4.5,Carrer  Viladomat 137  Barcelona,Barcelona,41.3809769,2.1551289367336146
914,Komo en Kasa,149,4.5,Carrer de Joaquin Costa 3  Barcelona,Barcelona,41.3811599,2.1672116
915,Basilea,105,4.5,Carrer de Sant Antoni Maria Claret 211 Barcelona,Barcelona,41.415021,2.1792633
916,Txapela Paseo de Gracia - Aragón,508,3.5,Paseo de Gracia 58  Barcelona,Barcelona,,
917,Ikibana Borne,929,4.0,Passeig Picasso 32 Barcelona,Barcelona,41.3864016,2.1843716
918,Restaurante Xix Kebab,123,4.5,Corsega 193 Barcelona,Barcelona,41.3902582,2.1508339
919,Txapela,792,3.5,Plaça  Catalunya 8 Barcelona,Barcelona,41.2587904,1.7734107
920,Chiringuito Las Sardinitas,460,3.5,Avinguda Litoral 36 Barcelona,Barcelona,41.3930465,2.2049442
921,Restaurante Pau Claris 190,875,4.5,Pau Claris 190  Barcelona,Barcelona,41.3965987,2.1621672
922,Flexbowls,48,4.5,Diputacion 289  Barcelona,Barcelona,38.3551857,-0.4771781
923,Piu Restaurants,589,3.5,Gran Via De Les Corts Catalanes 633 Barcelona,Barcelona,41.3914563,2.1705551
924,Casa Jaime,473,4.0,Consell de Cent 222 Barcelona,Barcelona,41.3754015,2.143262
925,ASKADINYA,321,4.0,Carrer  Verdi 28  Barcelona,Barcelona,41.4532233,2.2170979
926,Bambarol,885,4.5,Carrer Santalo 21  Barcelona,Barcelona,41.4459121,2.2101402
927,Vegetalia Gotico,1614,4.5,Escudellers 54 Barcelona,Barcelona,41.3803973,2.1776952
928,A Casa Mia Trattoria,215,4.5,Carrer  Maria Cubi 96 Barcelona,Barcelona,41.5300056,2.0939041
929,Santa Tapa Barcelona,161,4.0,Carrer  de la Piedad 8  Barcelona,Barcelona,,
930,Bardeni - Caldeni,184,4.5,Valencia 454  Barcelona,Barcelona,41.4029445,2.1771469
931,Restaurante Quixote,229,4.0,Consell de Cent 314 Barcelona,Barcelona,41.3915392,2.1655104
932,Vi Negre,328,4.0,Carrer Guilleries 17 Barcelona,Barcelona,42.0057218,2.2914506
933,Rabipelao Gracia,230,4.0,Carrer  Torrent D en Vidalet 22 Barcelona,Barcelona,41.4037055,2.1598503
934,O' Principe,315,4.0,Carrer de Pujades 209  Barcelona,Barcelona,41.4032667,2.2025276
935,La Caleta de Gracia,283,4.0,Carrer Torrent de L Olla 121  Barcelona,Barcelona,41.4027848,2.1564269
936,Samsara,303,4.0,Terol 6 Barcelona,Barcelona,41.4024443,2.1573002
937,Al Passatore,420,3.5,Pla Palau No  8  Barcelona,Barcelona,41.3833553,2.1830955
938,Mosquito,1345,4.0,Carders 46 Barcelona,Barcelona,41.3874634,2.1805924
939,Macchina Pasta Bar,755,4.5,Asturies 17  Barcelona,Barcelona,41.4024673,2.1502676
940,La Cazuela Barcelona,21,4.5,Tucumán 28  Barcelona,Barcelona,41.4465584,2.2027549
941,Lamian Barcelona,23,4.5,Carrer Diputacio 294  Barcelona,Barcelona,41.4399999,2.0118282
942,Cheese's Art,377,3.5,Carrer  Enric Granados 13 Barcelona,Barcelona,41.5327952,2.0728404
943,LA BONA SORT,891,3.5,Carrer Carders N  12  Barcelona,Barcelona,41.529522,2.1123358
944,Onofre,303,4.5,Magdalenes 19 Barcelona,Barcelona,41.3862703,2.1745524
945,Horchatería La Valenciana,106,4.5,Aribau 16 Barcelona,Barcelona,41.3862961,2.1623291
946,O.G.G.I. Gelato,409,5.0,Carrer Comtal 15  Barcelona,Barcelona,41.386953,2.1745901
947,Romantico Restaurant,26,4.5,Av  de Sarrià 17 Barcelona,Barcelona,41.3899015,2.1467719
948,Xoxo Barcelona,36,4.5,Carrer de la Riera de Sant Miquel 69 Barcelona,Barcelona,41.3985648,2.1545909
949,Eroica Caffe Barcelona,60,4.5,Consell de Cent 350 Barcelona,Barcelona,41.3754015,2.143262
950,"La Tagliatella C.C. Las Arenas, Barcelona",490,3.5,Carrer  Gran Vía de les Corts Catalanes 373 385 Barcelona,Barcelona,,
951,Creps Barcelona,92,4.0,Enric Granados 38 Barcelona,Barcelona,41.4587229,2.2018611
952,Bar Azul Barcelona,62,4.0,Carrer de Corsega 691 Barcelona,Barcelona,41.41222617481481,2.179925762222222
953,Veg World India,426,4.5,Carrer de Bruniquer 24 Barcelona,Barcelona,41.4045705,2.1606703
954,Sabor Persa,259,4.5,Carrer  Valencia 210  Barcelona,Barcelona,41.6051452,2.3006586
955,"La Maroteca, Restaurant de Peix Salvatge",139,4.5,Carrer  Aribau 37 Barcelona,Barcelona,41.3875892,2.1602293
956,Sweetaly Barcelona,71,5.0,Ronda de Sant Pau 39  Barcelona,Barcelona,41.3752969,2.1674889
957,Kserol,378,4.5,Carrer de Nàpols 182  Barcelona,Barcelona,41.3986236,2.1753141
958,Can Pizza,105,4.5,Passatge SImó 21 Barcelona,Barcelona,41.4047603,2.1735698
959,Chihuahua restaurant,286,4.0,Passeig de Maragall 107 Barcelona,Barcelona,41.4188336,2.1804005
960,La Cava Cakery,183,5.0,Psg  Sant Joan 111  Barcelona,Barcelona,,
961,L'Olivé,719,4.0,Balmes 47  Barcelona,Barcelona,41.3891211,2.1626452
962,De Tapa Madre,1080,4.0,Mallorca 301 Barcelona,Barcelona,41.3969295,2.1664984
963,La Polpa,538,4.0,Enrique Granados 69 Barcelona,Barcelona,41.507154,2.3963115
964,"83,3 Terrace Bar",150,4.5,Passeig de Gràcia 84 Barcelona,Barcelona,41.39457,2.1624197
965,Single Fin Sagrada Familia Poke Gourmet,128,5.0,Carrer de Sicília 294 Barcelona,Barcelona,41.4016209,2.1735781
966,The Clock Terrace,66,4.5,Plaza España 6 8 Barcelona,Barcelona,41.5447552,2.4422077
967,Una Mica De Japó,197,4.5,Carrer d Aragó 104  Barcelona,Barcelona,41.38059665,2.1502489004268
968,Gula Bar,116,4.5,Carrer del Dr  Rizal 20 Barcelona,Barcelona,41.3974321,2.1556856
969,Tribo Sushi & Cocktails,119,4.5,Enrique Granados  Barcelona,Barcelona,41.507154,2.3963115
970,Zenith Brunch & Cocktails,587,5.0,Gran Via de les Corts Catalanes 633 Barcelona,Barcelona,41.3914563,2.1705551
971,El Brunch del Majestic,171,4.5,Paseo de Gracia 68  Barcelona,Barcelona,41.387931,2.1693922
972,Kook,591,4.5,Passeig Sant Joan 85  Barcelona,Barcelona,41.39796840416667,2.1710401916666666
973,San Kil,108,4.5,Legalitat 22 Barcelona,Barcelona,41.407896,2.1600806
974,Capet,264,4.5,Cometa 5 Barcelona,Barcelona,41.381984,2.1788924
975,Goiko - Aribau 113,289,3.5,Aribau 113  Barcelona,Barcelona,41.3909023,2.1558732
976,PUMMAROLA PIZZERIA NAPOLETANA,239,4.5,Ronda de Sant Pau 59  Barcelona,Barcelona,41.377499,2.164177
977,Momo Avinyó,1908,4.5,Carrer Avinyo 39 Barcelona,Barcelona,41.8254821,1.8956757
978,Masala 73 Curry Bar,166,4.5,Muntaner 152  Barcelona,Barcelona,41.39065395,2.1545204417028634
979,La Trocadero,236,4.5,Marina 269  Barcelona,Barcelona,41.6902891,2.2804275
980,Restaurante Bonanova,194,4.0,Sant Gervasi de Cassoles 103 Barcelona,Barcelona,41.4033293,2.1377791
981,Dunnes Irish Bar Barcelona,663,4.0,Via Laietanna 19 Barcelona,Barcelona,,
982,Hula Poke Food - URQUINAONA,99,4.5,Carrer d  Ausias Marc 4  Barcelona,Barcelona,41.3898792,2.1738313
983,Bendito pecado,84,4.5,Carrer del Comerç 8  Barcelona,Barcelona,41.3889673,2.1814108
984,Edén Napoletano,127,4.5,Carrer de la Diputació 197 Barcelona,Barcelona,41.386145,2.160990357861622
985,Piazza Grande,222,4.5,Plaza Julio Gonzalez 10 Barcelona,Barcelona,,
986,GOLIARD,320,4.5,Carrer PROGRES 6 Barcelona,Barcelona,42.0162815,2.2414666
987,The Box,1084,4.5,Carrer D en Gignas 30  Barcelona,Barcelona,41.3814112,2.1803117
988,Urretxu,159,4.5,Carrer de la Marina 64 Barcelona,Barcelona,41.3919914,2.1910255
989,Comida De Olla,350,4.5,Carrer de Praga 1 Barcelona,Barcelona,41.4121042,2.1642642
990,Salterio,521,4.5,Carrer Sant Domenec del Call 4 Barcelona,Barcelona,41.3825107,2.1760837
