,0
43649,tried
43650,fry
43651,egg
43652,believe
43653,popular
43654,dish
43655,get
43656,goodthe
43657,patatas
43658,bravas
43659,okay
43660,aioli
43661,kind
43662,strong
43663,server
43664,helped
43665,u
43666,choose
43667,tapa
43668,tapa
43669,actual
43670,menu
43671,spanish
43672,okay
43673,beef
43674,tenderloin
43675,hamburger
43676,delicious
43677,well
43678,give
43679,one
43680,piece
43681,favorite
43682,dessert
43683,ordered
43684,bread
43685,pudding
43686,drool
43687,crazy
43688,crowd
43689,even
43690,close
43691,good
43692,value
43693,tried
43694,prawn
43695,skewer
43696,beef
43697,egg
43698,calamari
43699,croquette
43700,dish
43701,sangria
43702,came
43703,left
43704,u
43705,full
43706,satisfieddefinitely
43707,recommended
43708,anyone
43709,making
43710,trip
43711,barcelona
43712,went
43713,dessert
43714,crema
43715,catalan
43716,packed
43717,got
43718,takeaway
43719,wanted
43720,see
43721,fuss
43722,went
43723,breakfast
43724,next
43725,day
43726,brilliant
43727,food
43728,lovely
43729,service
43730,reservation
43731,ever
43732,go
43733,early
43734,wait
43735,prepared
43736,wait
43737,crazy
43738,egg
43739,must
43740,mini
43741,hamburger
43742,smoked
43743,salmon
43744,montaditos
43745,super
43746,fresh
43747,good
43748,quality
43749,reasonable
43750,wanted
43751,try
43752,catalana
43753,seeing
43754,review
43755,google
43756,first
43757,attempt
43758,try
43759,saturday
43760,night
43761,way
43762,busy
43763,knew
43764,wed
43765,waiting
43766,long
43767,time
43768,decided
43769,skip
43770,sunday
43771,morning
43772,went
43773,back
43774,catalana
43775,around
43776,seated
43777,right
43778,away
43779,table
43780,inside
43781,plenty
43782,option
43783,menu
43784,well
43785,daily
43786,special
43787,menu
43788,thats
43789,printed
43790,spanish
43791,server
43792,translate
43793,special
43794,ton
43795,great
43796,option
43797,tried
43798,iberico
43799,ham
43800,fried
43801,cuttlefish
43802,croquette
43803,beef
43804,tenderloin
43805,bread
43806,sangria
43807,everything
43808,delicious
43809,save
43810,room
43811,dessert
43812,wonderful
43813,little
43814,dessert
43815,euro
43816,rich
43817,decadent
43818,loved
43819,food
43820,much
43821,went
43822,back
43823,lunch
43824,another
43825,day
43826,trying
43827,item
43828,menu
43829,youre
43830,looking
43831,authentic
43832,tapa
43833,nice
43834,atmosphere
43835,visit
43836,catalana
43837,skip
43838,wait
43839,going
43840,lunch
43841,went
43842,saw
43843,review
43844,hour
43845,queue
43846,get
43847,table
43848,expected
43849,something
43850,incredible
43851,end
43852,average
43853,place
43854,find
43855,elsewhere
43856,barcelona
43857,without
43858,wait
43859,much
43860,former
43861,colleague
43862,said
43863,couldnt
43864,miss
43865,place
43866,right
43867,bit
43868,regular
43869,tourist
43870,route
43871,packed
43872,people
43873,knew
43874,good
43875,option
43876,varied
43877,delicious
43878,price
43879,reasonable
43880,enjoyed
43881,much
43882,went
43883,back
43884,second
43885,time
43886,pm
43887,still
43888,found
43889,shorter
43890,wait
43891,much
43892,love
43893,place
43894,wait
43895,table
43896,ridiculous
43897,got
43898,thinking
43899,early
43900,local
43901,dont
43902,dinner
43903,till
43904,late
43905,waited
43906,hour
43907,table
43908,ushered
43909,inside
43910,ordered
43911,food
43912,drink
43913,quickly
43914,staff
43915,speak
43916,english
43917,make
43918,sure
43919,keep
43920,checking
43921,waiting
43922,list
43923,sometimes
43924,call
43925,name
43926,didnt
43927,hear
43928,youd
43929,crossed
43930,list
43931,love
43932,food
43933,go
43934,place
43935,every
43936,time
43937,im
43938,barcelona
43939,shame
43940,wait
43941,though
43942,place
43943,also
43944,usually
43945,full
43946,lunch
43947,time
43948,well
43949,dad
43950,decided
43951,come
43952,dinner
43953,place
43954,recommended
43955,u
43956,disappoint
43957,wait
43958,long
43959,minute
43960,dont
43961,stand
43962,line
43963,ended
43964,exploring
43965,surrounding
43966,area
43967,found
43968,interesting
43969,thing
43970,came
43971,back
43972,point
43973,first
43974,name
43975,list
43976,restaurant
43977,large
43978,plenty
43979,table
43980,outside
43981,get
43982,name
43983,list
43984,want
43985,inside
43986,server
43987,nice
43988,attentive
43989,speak
43990,english
43991,castellano
43992,order
43993,many
43994,tapa
43995,want
43996,youre
43997,full
43998,always
43999,get
44000,quick
44001,come
44002,ordering
44003,quick
44004,meal
44005,want
44006,overall
44007,restaurant
44008,nice
44009,place
44010,get
44011,authentic
44012,enjoyable
44013,tapa
44014,youre
44015,willing
44016,wait
44017,strongly
44018,recommend
44019,arrive
44020,minute
44021,actually
44022,want
44023,eat
44024,minute
44025,wait
44026,table
44027,bedlam
44028,front
44029,maitre
44030,good
44031,job
44032,herding
44033,mass
44034,great
44035,tapa
44036,excellent
44037,cava
44038,sangria
44039,recommendation
44040,bacon
44041,roqueforte
44042,sandwich
44043,hotdog
44044,caramelised
44045,onion
44046,anchovy
44047,bueno
44048,nice
44049,place
44050,good
44051,service
44052,good
44053,variety
44054,tapa
44055,food
44056,good
44057,evening
44058,probably
44059,need
44060,wait
44061,time
44062,table
44063,worth
44064,last
44065,full
44066,day
44067,barcelona
44068,wanted
44069,get
44070,tapa
44071,stumbled
44072,across
44073,place
44074,believe
44075,arrived
44076,around
44077,late
44078,afternoon
44079,didnt
44080,think
44081,would
44082,much
44083,wait
44084,slightly
44085,wrong
44086,fortunately
44087,seated
44088,le
44089,minute
44090,handed
44091,menu
44092,friend
44093,deja
44094,vu
44095,looked
44096,similar
44097,previous
44098,tapa
44099,bar
44100,went
44101,day
44102,ciudad
44103,condal
44104,found
44105,sister
44106,counterpart
44107,restaurant
44108,guess
44109,done
44110,research
44111,part
44112,made
44113,way
44114,decided
44115,stay
44116,eat
44117,best
44118,order
44119,different
44120,item
44121,time
44122,around
44123,avoid
44124,exact
44125,experience
44126,wanted
44127,iberico
44128,ordered
44129,plate
44130,got
44131,try
44132,different
44133,type
44134,delicious
44135,favorite
44136,iberico
44137,believe
44138,also
44139,ordered
44140,fry
44141,egg
44142,absolute
44143,favorite
44144,tapa
44145,something
44146,egg
44147,potato
44148,love
44149,dearly
44150,summary
44151,highlight
44152,meal
44153,includes
44154,fry
44155,egg
44156,cabreaos
44157,egg
44158,style
44159,beef
44160,tenderloin
44161,flauta
44162,cripsy
44163,camembert
44164,fried
44165,cheese
44166,similar
44167,brie
44168,fruit
44169,jam
44170,spread
44171,top
44172,everything
44173,got
44174,good
44175,though
44176,aforementioned
44177,also
44178,delicious
44179,got
44180,something
44181,like
44182,fried
44183,donut
44184,cream
44185,inside
44186,chocolate
44187,pour
44188,xuzo
44189,zuxo
44190,forgive
44191,may
44192,totally
44193,wrong
44194,simple
44195,yet
44196,perfect
44197,ending
44198,meal
44199,youre
44200,unable
44201,go
44202,ciudad
44203,condal
44204,another
44205,place
44206,try
44207,essentially
44208,experience
44209,waitstaff
44210,extremely
44211,friendly
44212,attentive
44213,well
44214,brought
44215,food
44216,cleared
44217,plate
44218,quickly
44219,stopped
44220,chat
44221,u
44222,well
44223,nice
44224,added
44225,time
44226,spent
44227,good
44228,hour
44229,enjoyed
44230,much
44231,ciudad
44232,condal
44233,recommend
44234,coming
44235,getting
44236,try
44237,good
44238,tapa
44239,day
44240,guide
44241,regia
44242,perfumeria
44243,salesman
44244,recommended
44245,also
44246,omg
44247,great
44248,tapa
44249,daughter
44250,loved
44251,upscale
44252,look
44253,affordable
44254,price
44255,grilled
44256,cuttlefish
44257,baby
44258,squid
44259,squid
44260,malagueña
44261,style
44262,manchego
44263,plate
44264,great
44265,sandwich
44266,mallorca
44267,sausage
44268,cheese
44269,bacon
44270,cheese
44271,grilled
44272,pork
44273,loin
44274,cheese
44275,bravas
44276,excellent
44277,great
44278,service
44279,everyone
44280,spoke
44281,great
44282,passing
44283,english
44284,must
44285,near
44286,avenue
44287,diagonal
44288,region
44289,block
44290,red
44291,green
44292,line
44293,hop
44294,bus
44295,great
44296,place
44297,good
44298,variety
44299,tapa
44300,sangria
44301,tasty
44302,hot
44303,day
44304,wait
44305,long
44306,outside
44307,table
44308,worth
44309,beef
44310,tenderloin
44311,favorite
44312,tapa
44313,tender
44314,cooked
44315,perfect
44316,sure
44317,dessert
44318,iconic
44319,restaurant
44320,barcelona
44321,one
44322,cervecería
44323,cataluña
44324,sister
44325,restaurant
44326,ciudad
44327,condal
44328,unashamedly
44329,tourist
44330,trap
44331,twist
44332,food
44333,good
44334,complete
44335,sure
44336,find
44337,cheaper
44338,alternative
44339,authentic
44340,alternative
44341,restaurant
44342,truly
44343,delivers
44344,tasty
44345,quality
44346,tapa
44347,menu
44348,blazing
44349,fast
44350,service
44351,yes
44352,trying
44353,rush
44354,warned
44355,almost
44356,always
44357,wait
44358,stick
44359,traditional
44360,tapa
44361,menu
44362,item
44363,avoid
44364,intricate
44365,plate
44366,place
44367,ideal
44368,couple
44369,group
44370,friend
44371,family
44372,need
44373,wait
44374,proper
44375,table
44376,order
44377,enjoy
44378,great
44379,restaurant
44380,food
44381,great
44382,dessert
44383,amazing
44384,often
44385,packed
44386,good
44387,reason
44388,sat
44389,tapa
44390,bar
44391,lunch
44392,enjoyed
44393,variety
44394,tapa
44395,service
44396,great
44397,spoke
44398,nice
44399,local
44400,gave
44401,u
44402,great
44403,recommendation
44404,dinner
44405,spot
44406,recommend
44407,wait
44408,seat
44409,bar
44410,separate
44411,bar
44412,seafood
44413,looked
44414,good
44415,reservation
44416,need
44417,get
44418,early
44419,get
44420,list
44421,wait
44422,amongst
44423,melee
44424,people
44425,waiting
44426,wait
44427,around
44428,min
44429,glad
44430,see
44431,restaurant
44432,far
44433,table
44434,went
44435,back
44436,turnaround
44437,quick
44438,bizarrely
44439,order
44440,eat
44441,tapa
44442,whilst
44443,waiting
44444,menu
44445,value
44446,waiting
44447,slightly
44448,civilised
44449,seated
44450,experience
44451,tapa
44452,excellent
44453,though
44454,attentive
44455,staff
44456,good
44457,price
44458,popular
44459,good
44460,reason
44461,went
44462,twice
44463,trip
44464,lunch
44465,dinner
44466,definitely
44467,know
44468,line
44469,friendly
44470,service
44471,really
44472,good
44473,kid
44474,walk
44475,menu
44476,recommend
44477,different
44478,thing
44479,sangria
44480,excellent
44481,croquette
44482,went
44483,around
44484,pm
44485,drink
44486,great
44487,tapa
44488,drink
44489,ciudad
44490,condal
44491,look
44492,like
44493,nice
44494,place
44495,good
44496,food
44497,drink
44498,staff
44499,welcoming
44500,finally
44501,got
44502,order
44503,drink
44504,cheap
44505,drink
44506,corner
44507,close
44508,garbage
44509,host
44510,didnt
44511,allow
44512,u
44513,go
44514,empty
44515,part
44516,bar
44517,ordering
44518,food
44519,ok
44520,place
44521,sell
44522,excellent
44523,tinto
44524,de
44525,verano
44526,food
44527,crazy
44528,crowded
44529,reason
44530,staff
44531,bit
44532,rude
44533,wont
44534,pay
44535,attention
44536,doesnt
44537,matter
44538,language
44539,speak
44540,spanish
44541,think
44542,good
44543,place
44544,spend
44545,afternoon
44546,head
44547,gaudi
44548,house
44549,beach
44550,would
44551,recommend
44552,top
44553,tip
44554,put
44555,name
44556,list
44557,place
44558,always
44559,packed
44560,doubt
44561,wait
44562,least
44563,half
44564,hour
44565,table
44566,make
44567,sure
44568,put
44569,name
44570,advance
44571,place
44572,widely
44573,recommended
44574,large
44575,range
44576,dish
44577,choose
44578,amazing
44579,price
44580,good
44581,went
44582,twice
44583,ate
44584,plenty
44585,food
44586,fresh
44587,tasty
44588,favourite
44589,dish
44590,beef
44591,tenderloin
44592,pepper
44593,cod
44594,literally
44595,amaxing
44596,mini
44597,sandwich
44598,particularly
44599,pork
44600,pepper
44601,would
44602,happily
44603,go
44604,back
44605,great
44606,selection
44607,get
44608,real
44609,busy
44610,go
44611,usually
44612,wait
44613,selection
44614,fresh
44615,tasty
44616,french
44617,fies
44618,egg
44619,good
44620,back
44621,every
44622,day
44623,day
44624,experiment
44625,whether
44626,service
44627,expensive
44628,catch
44629,u
44630,queue
44631,thing
44632,minute
44633,hour
44634,u
44635,drink
44636,recommended
44637,friend
44638,met
44639,u
44640,around
44641,lunch
44642,later
44643,would
44644,full
44645,menu
44646,extensive
44647,daily
44648,special
44649,dish
44650,excellent
44651,wine
44652,inexpensive
44653,well
44654,highly
44655,recommended
44656,recommended
44657,visit
44658,place
44659,showed
44660,half
44661,past
44662,eight
44663,evening
44664,huge
44665,line
44666,place
44667,busy
44668,since
44669,alone
44670,asked
44671,wait
44672,seat
44673,bar
44674,quickly
44675,got
44676,seat
44677,food
44678,delicious
44679,service
44680,good
44681,come
44682,back
44683,next
44684,time
44685,visit
44686,barcelona
44687,didnt
44688,reservation
44689,arrived
44690,told
44691,waiting
44692,list
44693,minute
44694,would
44695,understand
44696,huge
44697,line
44698,diner
44699,also
44700,waiting
44701,reminder
44702,went
44703,thursday
44704,evening
44705,opted
44706,sit
44707,bar
44708,instead
44709,actually
44710,turned
44711,even
44712,better
44713,tapa
44714,tried
44715,amazing
44716,especially
44717,foie
44718,gras
44719,die
44720,melted
44721,mouth
44722,could
44723,one
44724,house
44725,wine
44726,served
44727,also
44728,great
44729,atmosphere
44730,fun
44731,recommend
44732,place
44733,highly
44734,recommend
44735,sit
44736,bar
44737,youre
44738,big
44739,group
44740,found
44741,fun
44742,interactive
44743,diner
44744,chef
44745,staff
44746,told
44747,couldnt
44748,make
44749,booking
44750,restaurant
44751,advised
44752,get
44753,early
44754,arrived
44755,wait
44756,table
44757,took
44758,walk
44759,returned
44760,min
44761,wait
44762,taken
44763,restaurant
44764,great
44765,vibe
44766,clearly
44767,food
44768,really
44769,good
44770,service
44771,efficient
44772,didnt
44773,ooze
44774,much
44775,liked
44776,seen
44777,dish
44778,menu
44779,portion
44780,small
44781,side
44782,husband
44783,larger
44784,appetite
44785,ordered
44786,another
44787,tapa
44788,dish
44789,wed
44790,finished
44791,first
44792,nutshell
44793,id
44794,definitely
44795,go
44796,back
44797,really
44798,enjoyed
44799,food
44800,make
44801,recommendation
44802,would
44803,say
44804,bigger
44805,portion
44806,choice
44807,food
44808,came
44809,following
44810,tripadvisor
44811,review
44812,wait
44813,short
44814,even
44815,packed
44816,favorite
44817,octopus
44818,yellow
44819,puree
44820,razor
44821,claim
44822,razor
44823,claim
44824,fresh
44825,place
44826,vibe
44827,town
44828,huge
44829,line
44830,waiting
44831,chaos
44832,thatcomes
44833,running
44834,hot
44835,afraid
44836,found
44837,unsaid
44838,pressure
44839,order
44840,hurry
44841,thing
44842,along
44843,thats
44844,coming
44845,writer
44846,like
44847,get
44848,enjoy
44849,get
44850,food
44851,look
44852,hundred
44853,people
44854,lining
44855,cant
44856,wrong
44857,may
44858,enjoy
44859,didnt
44860,first
44861,meal
44862,barcelona
44863,awesome
44864,spite
44865,long
44866,waiting
44867,line
44868,many
44869,tourist
44870,maybe
44871,popular
44872,restaurant
44873,chinese
44874,found
44875,many
44876,choose
44877,assorted
44878,tapa
44879,dish
44880,restaurant
44881,chooses
44882,better
44883,choose
44884,tapa
44885,kind
44886,tapa
44887,day
44888,arrived
44889,lunch
44890,time
44891,rush
44892,got
44893,table
44894,straight
44895,away
44896,within
44897,ten
44898,minute
44899,queue
