,0
188900,barcelona
188901,recommended
188902,place
188903,went
188904,stopped
188905,lunch
188906,amazing
188907,ate
188908,bar
188909,wait
188910,great
188911,interacted
188912,staff
188913,loved
188914,dish
188915,consistently
188916,delicious
188917,came
188918,back
188919,night
188920,dinner
188921,wait
188922,least
188923,hour
188924,however
188925,location
188926,pretty
188927,good
188928,go
188929,away
188930,wander
188931,shops
188932,wait
188933,food
188934,prawn
188935,croquette
188936,phenomenal
188937,asparagus
188938,sooo
188939,delicious
188940,escalivada
188941,goat
188942,cheese
188943,top
188944,yummy
188945,although
188946,authentic
188947,mini
188948,hamburguesas
188949,great
188950,veal
188951,delicious
188952,also
188953,sangria
188954,must
188955,everything
188956,place
188957,done
188958,well
188959,extremely
188960,flavourful
188961,definitely
188962,best
188963,food
188964,find
188965,barcelona
188966,seafood
188967,fantastic
188968,cheap
188969,fresh
188970,try
188971,everything
188972,daily
188973,menu
188974,reserve
188975,table
188976,food
188977,extremely
188978,tasty
188979,quicklycheapwe
188980,love
188981,rest
188982,son
188983,visited
188984,lunch
188985,confirming
188986,reviews
188987,food
188988,excellent
188989,service
188990,bit
188991,pushy
188992,part
188993,fun
188994,tapas
188995,choose
188996,quickly
188997,whimsically
188998,without
188999,worrying
189000,made
189001,big
189002,mistake
189003,one
189004,suggestion
189005,possible
189006,go
189007,someone
189008,knows
189009,catalan
189010,translate
189011,specials
189012,menu
189013,far
189014,tell
189015,available
189016,language
189017,son
189018,able
189019,identify
189020,two
189021,thirds
189022,ones
189023,canellones
189024,mussels
189025,outstanding
189026,skip
189027,dessert
189028,cerveceria
189029,huge
189030,variety
189031,tapas
189032,reasonably
189033,priced
189034,usually
189035,packed
189036,make
189037,sure
189038,prepared
189039,wait
189040,min
189041,like
189042,gives
189043,chance
189044,try
189045,lot
189046,different
189047,tapas
189048,obviously
189049,service
189050,great
189051,barcelona
189052,city
189053,friendly
189054,staff
189055,tapas
189056,way
189057,expect
189058,barcelona
189059,service
189060,could
189061,bit
189062,attentive
189063,came
189064,sunday
189065,crowded
189066,easy
189067,get
189068,get
189069,talk
189070,headwaiter
189071,sign
189072,us
189073,table
189074,waited
189075,minutes
189076,excellent
189077,chilled
189078,bar
189079,couple
189080,beers
189081,watching
189082,people
189083,bar
189084,food
189085,looked
189086,delicious
189087,glance
189088,menu
189089,seemed
189090,reasonable
189091,priced
189092,dishes
189093,party
189094,wait
189095,minutes
189096,get
189097,got
189098,big
189099,round
189100,table
189101,people
189102,thinking
189103,would
189104,seat
189105,somebody
189106,else
189107,us
189108,table
189109,really
189110,close
189111,kitchen
189112,great
189113,fun
189114,observing
189115,staff
189116,running
189117,full
189118,sangria
189119,desert
189120,people
189121,costed
189122,us
189123,really
189124,reasonable
189125,go
189126,place
189127,next
189128,time
189129,visit
189130,barcelona
189131,little
189132,wary
189133,due
189134,negative
189135,reviews
189136,restaurant
189137,recommended
189138,several
189139,friends
189140,mine
189141,went
189142,saturday
189143,night
189144,busy
189145,waited
189146,minutes
189147,table
189148,hostess
189149,waiters
189150,seemed
189151,hurried
189152,yes
189153,accommodating
189154,speak
189155,spanish
189156,helpful
189157,joked
189158,around
189159,us
189160,enjoyed
189161,food
189162,pretty
189163,damn
189164,good
189165,ordered
189166,ton
189167,different
189168,things
189169,exactly
189170,knowing
189171,getting
189172,everything
189173,delish
189174,also
189175,reasonably
189176,priced
189177,tapas
189178,beers
189179,euros
189180,fun
189181,place
189182,go
189183,first
189184,night
189185,barcelona
189186,would
189187,recommend
189188,got
189189,recommended
189190,hotel
189191,receptionists
189192,pleasantly
189193,surprised
189194,good
189195,quality
189196,food
189197,good
189198,tasty
189199,tapas
189200,however
189201,service
189202,poor
189203,fresh
189204,well
189205,cooked
189206,food
189207,think
189208,restaurant
189209,ok
189210,special
189211,food
189212,service
189213,point
189214,view
189215,really
189216,understand
189217,excitement
189218,around
189219,restaurant
189220,went
189221,sunday
189222,brunch
189223,really
189224,crowded
189225,service
189226,superquick
189227,would
189228,say
189229,much
189230,food
189231,ok
189232,comparable
189233,calpep
189234,origen
189235,similar
189236,tapas
189237,restaurants
189238,filled
189239,tourist
189240,enjoyed
189241,much
189242,prices
189243,quite
189244,reasonable
189245,give
189246,try
189247,still
189248,seems
189249,quite
189250,popular
189251,amongst
189252,catalans
189253,cerveceria
189254,catalana
189255,busy
189256,every
189257,time
189258,passed
189259,evenings
189260,decided
189261,go
189262,lunch
189263,last
189264,day
189265,barcelona
189266,honest
189267,little
189268,disappointing
189269,read
189270,glowing
189271,reviews
189272,food
189273,ok
189274,well
189275,cooked
189276,good
189277,variety
189278,expensive
189279,compared
189280,places
189281,around
189282,experience
189283,left
189284,feeling
189285,style
189286,substance
189287,layout
189288,impressive
189289,catalan
189290,brewery
189291,large
189292,range
189293,international
189294,beers
189295,display
189296,compared
189297,lack
189298,locally
189299,brewed
189300,drinks
189301,disappointing
189302,staff
189303,attentive
189304,strangely
189305,felt
189306,little
189307,hard
189308,sell
189309,expensive
189310,items
189311,menu
189312,wine
189313,list
189314,however
189315,well
189316,priced
189317,plenty
189318,local
189319,crema
189320,catalana
189321,dessert
189322,saving
189323,grace
189324,came
189325,sugar
189326,topping
189327,took
189328,good
189329,thump
189330,break
189331,always
189332,good
189333,sign
189334,wife
189335,eyes
189336,together
189337,little
189338,bit
189339,disappointing
189340,left
189341,feeling
189342,lunch
189343,would
189344,delivered
189345,better
189346,value
189347,elsewhere
189348,little
189349,bemused
189350,negative
189351,reviews
189352,went
189353,husband
189354,sister
189355,husband
189356,cheap
189357,pricey
189358,certainly
189359,feels
189360,worth
189361,food
189362,starts
189363,arriving
189364,tapas
189365,divine
189366,busy
189367,place
189368,service
189369,littloe
189370,rushed
189371,nature
189372,manchego
189373,green
189374,peppers
189375,fried
189376,artichoke
189377,mushrooms
189378,garlic
189379,mini
189380,burgers
189381,great
189382,breads
189383,hams
189384,friend
189385,went
189386,dinner
189387,based
189388,trip
189389,advisor
189390,rating
189391,walked
189392,centre
189393,near
189394,fountains
189395,walked
189396,passed
189397,many
189398,restaurants
189399,none
189400,busy
189401,locals
189402,tourists
189403,spilling
189404,street
189405,put
189406,name
189407,waiting
189408,list
189409,hour
189410,fine
189411,stood
189412,bar
189413,bottle
189414,wine
189415,busy
189416,get
189417,knocked
189418,part
189419,fun
189420,people
189421,eating
189422,tapas
189423,bar
189424,others
189425,waiting
189426,bright
189427,lit
189428,lady
189429,takes
189430,booking
189431,funny
189432,made
189433,better
189434,asked
189435,table
189436,slight
189437,delay
189438,food
189439,fresh
189440,tasty
189441,close
189442,tables
189443,would
189444,recommend
189445,want
189446,romantic
189447,night
189448,service
189449,quick
189450,ordered
189451,tapas
189452,would
189453,go
189454,restaurant
189455,busy
189456,obviously
189457,popular
189458,seated
189459,straight
189460,away
189461,given
189462,menus
189463,asked
189464,ready
189465,order
189466,waiters
189467,within
189468,first
189469,minutes
189470,waiting
189471,staff
189472,unfriendly
189473,disinterested
189474,unhelpful
189475,seemed
189476,big
189477,hurry
189478,food
189479,served
189480,quickly
189481,indeed
189482,good
189483,great
189484,ordered
189485,house
189486,red
189487,good
189488,overall
189489,rushed
189490,experience
189491,would
189492,recommend
189493,place
189494,try
189495,somewhere
189496,else
189497,staff
189498,appreciate
189499,custom
189500,boyfriend
189501,went
189502,already
189503,getting
189504,busy
189505,first
189506,bad
189507,thing
189508,located
189509,straight
189510,next
189511,waitress
189512,space
189513,everyone
189514,passing
189515,time
189516,almost
189517,stepping
189518,feets
189519,passed
189520,became
189521,really
189522,crowded
189523,loud
189524,service
189525,got
189526,pretty
189527,pushy
189528,literally
189529,taking
189530,plates
189531,still
189532,eating
189533,even
189534,food
189535,excellent
189536,still
189537,poorly
189538,served
189539,overpriced
189540,also
189541,discovered
189542,tourists
189543,different
189544,menu
189545,locals
189546,unfortunatelly
189547,reduces
189548,number
189549,offered
189550,tapas
189551,dishes
189552,found
189553,nice
189554,waitress
189555,time
189556,explain
189557,us
189558,help
189559,us
189560,discover
189561,spanish
189562,tapas
189563,specialities
189564,end
189565,locals
189566,next
189567,us
189568,got
189569,plates
189570,looked
189571,much
189572,amazing
189573,maybe
189574,go
189575,sue
189576,spanish
189577,firends
189578,time
189579,say
189580,directly
189581,waitress
189582,take
189583,plate
189584,nose
189585,even
189586,people
189587,waiting
189588,outside
189589,line
189590,stumbled
189591,across
189592,place
189593,years
189594,ago
189595,back
189596,several
189597,times
189598,since
189599,drinks
189600,tapas
189601,sit
189602,meal
189603,never
189604,disappoints
189605,place
189606,outstanding
189607,terms
189608,service
189609,atmosphere
189610,food
189611,quality
189612,price
189613,always
189614,busy
189615,wait
189616,long
189617,long
189618,weekend
189619,went
189620,twice
189621,good
189622,pay
189623,double
189624,price
189625,vastly
189626,inferior
189627,experience
189628,go
189629,regret
189630,looking
189631,decent
189632,tapas
189633,style
189634,restaurant
189635,idea
189636,find
189637,one
189638,turned
189639,trip
189640,advisor
189641,help
189642,reading
189643,reviews
189644,took
189645,chance
189646,grabbed
189647,cab
189648,w
189649,barcelona
189650,gave
189651,driver
189652,address
189653,arrived
189654,minutes
189655,later
189656,place
189657,crowded
189658,pm
189659,called
189660,table
189661,within
189662,dish
189663,ordered
189664,superb
189665,ham
189666,cheese
189667,plates
189668,fresh
189669,anchovies
189670,delicious
189671,calamari
189672,mini
189673,burgers
189674,super
189675,yummy
189676,etc
189677,ca
189678,remember
189679,ordered
189680,ate
189681,like
189682,pigs
189683,ordered
189684,seconds
189685,things
189686,food
189687,fresh
189688,hot
189689,comes
189690,fast
189691,feast
189692,even
189693,kids
189694,loved
189695,efficient
189696,bill
189697,euros
189698,included
189699,nice
189700,bottle
189701,wine
189702,beer
189703,impressed
189704,returned
189705,following
189706,night
189707,great
189708,food
189709,service
189710,night
189711,food
189712,ok
189713,service
189714,friendly
189715,cool
189716,area
189717,town
189718,rather
189719,go
189720,find
189721,little
189722,bodega
189723,mercado
189724,bouquería
189725,best
189726,tasting
189727,tapas
189728,barcelona
189729,place
189730,changed
189731,years
189732,traditional
189733,setting
189734,much
189735,sleek
189736,modern
189737,feel
189738,food
189739,still
189740,great
189741,portions
189742,shrunk
189743,years
189744,ago
189745,quality
189746,food
189747,paying
189748,easier
189749,take
189750,taxi
189751,unless
189752,know
189753,going
189754,good
189755,map
189756,place
189757,busy
189758,times
189759,evening
189760,time
189761,locals
189762,go
189763,check
189764,host
189765,advise
189766,waiting
189767,times
189768,beer
189769,wine
189770,bar
189771,never
189772,waited
189773,mins
189774,english
189775,menu
189776,available
189777,skip
189778,tapas
189779,patatas
189780,bravas
189781,pretty
189782,much
189783,anywhere
189784,go
189785,house
189786,wine
189787,bottle
189788,last
189789,time
189790,went
189791,nov
189792,great
189793,experience
189794,busy
189795,lots
189796,chatter
189797,popular
189798,locals
189799,tourists
189800,discovered
189801,tapas
189802,bar
189803,tripadvisor
189804,really
189805,near
189806,main
189807,landmarks
189808,easy
189809,access
189810,diagonal
189811,metro
189812,stop
189813,get
189814,earlier
189815,want
189816,eat
189817,wait
189818,minutes
189819,either
189820,drink
189821,bar
189822,go
189823,another
189824,cafe
189825,around
189826,corner
189827,table
189828,free
189829,wait
189830,definately
189831,worth
189832,staff
189833,offer
189834,good
189835,service
189836,food
189837,fantastic
189838,affordable
189839,prices
189840,went
189841,times
189842,expensive
189843,bill
189844,euros
189845,got
189846,filling
189847,tapas
189848,dishes
189849,deserts
189850,water
189851,bottle
189852,personal
189853,recomendations
189854,croquettes
189855,bravas
189856,potatoes
189857,mushrooms
189858,mini
189859,hotdogs
189860,hamburgers
189861,probably
189862,forgot
189863,definately
189864,go
189865,visit
189866,cerveceria
189867,catalana
189868,ate
189869,twice
189870,stay
189871,liked
189872,much
189873,many
189874,amazing
189875,wonderful
189876,tapas
189877,choose
189878,sangria
189879,wine
189880,also
189881,wonderful
189882,shocked
189883,inexpensive
189884,everything
189885,absolutely
189886,loved
189887,non
189888,smoking
189889,restaurant
189890,open
189891,sunday
189892,nothing
189893,else
189894,local
189895,would
189896,eat
189897,time
189898,foodies
189899,take
189900,photos
189901,food
189902,travel
189903,sites
189904,place
189905,amazing
189906,taken
189907,cooking
189908,classes
189909,tapas
189910,culinary
189911,institute
189912,america
189913,napa
189914,fell
189915,love
189916,cerveseria
189917,catalana
189918,went
189919,three
189920,times
189921,never
189922,disappointed
189923,skewered
189924,ham
189925,date
189926,cheese
189927,brochette
189928,see
189929,photo
189930,amazing
189931,red
189932,pepper
189933,stuffed
189934,cod
189935,bacalao
189936,cheese
189937,wait
189938,staff
189939,speak
189940,english
189941,pointed
189942,nights
189943,lots
189944,crowds
189945,adds
189946,excitement
189947,fun
189948,always
189949,entertaining
189950,talk
189951,others
189952,waiting
189953,tourists
189954,surrounded
189955,go
189956,tapas
189957,late
189958,afternoon
189959,around
189960,still
189961,talking
189962,wonderful
189963,tapas
189964,ca
189965,get
189966,paco
189967,meralgo
189968,neighborhood
189969,eixample
189970,near
189971,paseo
189972,del
189973,gracia
189974,also
189975,superb
189976,returned
189977,barcelona
189978,short
189979,holiday
189980,days
189981,ate
189982,times
189983,food
189984,really
189985,excellent
189986,arrive
189987,hardly
189988,que
189989,crazy
189990,people
189991,standing
189992,que
189993,tourists
189994,also
189995,also
189996,possible
189997,sit
189998,counter
189999,see
190000,delicious
190001,tapas
190002,front
190003,staff
190004,working
190005,hard
190006,sometimes
190007,loose
190008,overview
190009,wait
190010,long
190011,first
190012,drinks
190013,great
190014,tapas
190015,compensated
190016,waiting
190017,definitely
190018,return
190019,cerveceria
190020,catalana
190021,one
190022,best
190023,food
190024,perfect
190025,service
190026,always
190027,crowded
190028,need
190029,register
190030,managers
190031,desk
190032,wait
190033,minutes
190034,seated
190035,also
190036,try
190037,take
190038,seat
190039,next
190040,bar
190041,may
190042,little
190043,difficult
190044,explain
190045,english
190046,want
190047,order
190048,much
190049,easier
190050,option
190051,go
190052,bar
190053,show
190054,want
190055,try
190056,good
190057,seafood
190058,depends
190059,many
190060,tapas
190061,sandwiches
190062,try
190063,person
190064,reasonable
190065,also
190066,order
190067,dishes
190068,one
190069,tapas
190070,around
190071,eur
190072,bottle
190073,wine
190074,around
190075,eur
190076,less
190077,perfectly
190078,organizes
190079,also
190080,need
190081,try
190082,dessert
190083,lemon
190084,cream
190085,cake
190086,catalunya
190087,style
190088,cream
190089,creme
190090,brulee
190091,one
190092,best
190093,ever
190094,recommended
190095,wait
190096,popular
190097,tapas
190098,bar
190099,loved
190100,food
190101,love
190102,eating
190103,lot
190104,different
190105,things
190106,made
190107,tapas
190108,service
190109,good
190110,friendly
190111,americans
190112,quiet
190113,place
190114,heck
190115,supposed
190116,stayed
190117,barcelona
190118,days
190119,tried
190120,many
190121,tapas
190122,restaurant
190123,good
190124,place
190125,different
190126,many
190127,need
190128,wait
190129,want
190130,seat
190131,bar
190132,tapas
190133,really
190134,found
190135,ciudad
190136,condal
190137,restaurant
190138,good
190139,prices
190140,came
190141,lunch
190142,august
190143,sunday
190144,came
190145,back
190146,night
190147,late
190148,night
190149,eats
190150,foodies
190151,sit
190152,bar
190153,get
190154,full
190155,affect
190156,staff
190157,friendly
190158,menu
190159,please
190160,everyone
190161,seafood
190162,meats
190163,veggies
190164,cheeses
190165,etc
190166,place
190167,disappoint
190168,tapas
190169,bar
190170,thing
190171,large
190172,dining
190173,area
190174,decent
190175,sized
190176,patio
190177,travel
190178,year
190179,old
190180,spot
190181,win
190182,us
190183,late
190184,evening
190185,diners
190186,nom
190187,line
190188,wait
190189,excellent
190190,food
190191,service
190192,lunch
190193,restaurant
190194,disappointed
190195,good
190196,food
190197,quick
190198,service
190199,would
190200,love
190201,go
190202,based
190203,experience
190204,day
190205,went
190206,early
190207,pm
190208,already
190209,lot
190210,people
190211,put
190212,waiting
190213,list
190214,got
190215,table
190216,seated
190217,reading
190218,english
190219,language
190220,menu
190221,noted
190222,english
190223,menu
190224,lacked
190225,tapas
190226,day
190227,list
190228,present
190229,spanish
190230,menu
190231,people
190232,seated
190233,next
190234,us
190235,upon
190236,request
190237,waitress
190238,brought
190239,us
190240,special
190241,menu
190242,translated
190243,us
190244,glad
190245,special
190246,menu
190247,contained
190248,lot
190249,seafood
190250,like
190251,clams
190252,ate
190253,mix
190254,dishes
190255,regular
190256,special
190257,menu
190258,plus
190259,dessert
190260,really
190261,good
190262,food
190263,good
190264,price
190265,place
190266,definitely
190267,worth
190268,visit
190269,like
190270,us
190271,speak
190272,spanish
190273,keep
190274,eye
190275,tapas
190276,day
190277,list
190278,get
190279,translated
190280,improve
190281,experience
190282,boyfriend
190283,ate
190284,cerveceria
190285,catalana
190286,last
190287,night
190288,barcelona
190289,really
190290,impressed
190291,standard
190292,food
190293,service
190294,restaurant
190295,packed
190296,brim
190297,staff
190298,incredibly
190299,helpful
190300,friendly
190301,trip
190302,tried
190303,tapas
190304,different
190305,restaurants
190306,around
190307,city
190308,far
190309,best
190310,food
190311,really
190312,highly
190313,recommended
190314,best
190315,tapas
190316,restaurant
190317,barcelona
190318,visited
190319,unusual
190320,tapas
190321,bcn
190322,found
190323,lot
190324,restaurants
190325,tapas
190326,restaurant
190327,refreshing
190328,choices
190329,excellent
190330,service
190331,found
190332,restaurants
190333,lacking
190334,would
190335,definitely
190336,return
190337,ever
190338,barcelona
190339,restaurant
190340,always
190341,packed
190342,whenever
190343,passed
190344,read
190345,tripadvisor
190346,reviews
190347,fancied
190348,trying
190349,crowds
190350,put
190351,us
190352,eventually
190353,wednesday
190354,night
190355,took
190356,plunge
190357,got
190358,table
190359,seated
190360,almost
190361,immediately
190362,approached
190363,waiter
190364,asking
190365,like
190366,eat
190367,even
190368,read
190369,menu
190370,yet
190371,asked
190372,time
190373,reappeared
190374,two
190375,minutes
190376,later
190377,whilst
190378,still
190379,deciding
190380,visibly
190381,miffed
190382,us
190383,taking
190384,long
190385,service
190386,whole
190387,poor
190388,perhaps
190389,staff
190390,little
190391,overworked
190392,saw
190393,one
190394,poor
190395,chap
190396,disappearing
190397,backroom
190398,bowl
190399,plain
190400,rice
190401,worked
190402,amongst
190403,beautiful
190404,food
190405,hope
190406,prawn
190407,least
190408,anyway
190409,back
190410,restaurant
190411,food
190412,good
190413,another
190414,reviewer
190415,mentioned
190416,felt
190417,bit
190418,left
190419,could
190420,understand
190421,specials
190422,section
190423,menu
190424,suspect
190425,real
190426,gems
190427,would
190428,recommend
190429,place
190430,hustle
190431,bustle
190432,vibe
190433,classy
190434,decor
190435,decent
190436,brilliant
190437,food
190438,sure
190439,quite
190440,packed
190441,every
190442,night
190443,definitely
190444,worth
190445,visit
190446,went
190447,first
190448,night
190449,barcelona
190450,wed
190451,arrived
190452,waited
190453,mins
190454,table
190455,glass
190456,house
190457,wine
190458,nice
190459,quality
190460,really
190461,busy
190462,noisy
190463,good
190464,fun
190465,english
190466,menu
190467,made
190468,life
190469,easier
190470,noticed
190471,spanish
190472,menu
190473,daily
190474,specials
190475,felt
190476,bit
190477,left
190478,ordered
190479,green
190480,chillis
190481,fillet
190482,veal
190483,steak
190484,salad
190485,razor
190486,clams
190487,food
190488,fine
190489,veal
190490,great
190491,ordered
190492,another
190493,send
190494,razor
190495,clams
190496,back
190497,full
190498,grit
190499,unfortunate
190500,belgium
190501,beers
190502,fridge
190503,along
190504,good
190505,range
190506,beers
190507,wines
190508,overall
190509,rated
190510,highly
190511,good
190512,experience
190513,go
190514,back
190515,many
190516,places
190517,try
190518,food
190519,also
190520,walked
190521,past
190522,sunday
190523,night
190524,crazy
190525,busy
190526,sure
190527,could
190528,bothered
190529,weekend
190530,found
190531,restaurant
190532,popular
190533,locals
190534,tourists
190535,appears
190536,least
190537,one
190538,major
190539,guide
190540,book
190541,word
190542,spreading
190543,seems
190544,v
190545,busy
190546,early
190547,evening
190548,spite
190549,locals
190550,habit
190551,dining
190552,late
190553,found
190554,worth
190555,waiting
190556,around
190557,bit
190558,seat
190559,friend
190560,decided
190561,sit
190562,counter
190563,near
190564,entrance
190565,see
190566,fresh
190567,seafood
190568,behind
190569,glass
190570,would
190571,imagine
190572,get
190573,served
190574,rather
190575,quicker
190576,tapas
190577,good
190578,reasonably
190579,priced
190580,service
190581,good
190582,reason
190583,staff
190584,area
190585,seemed
190586,filipinos
190587,stayed
190588,hotel
190589,near
190590,passed
190591,place
190592,every
190593,time
190594,come
190595,go
190596,first
190597,thrilled
190598,really
190599,fun
190600,certainly
190601,good
190602,great
190603,place
190604,people
190605,watch
190606,days
190607,grew
190608,tired
190609,crowds
190610,jostled
190611,also
190612,deduced
190613,much
190614,hype
190615,place
190616,found
190617,less
190618,crowded
190619,less
190620,touristy
190621,places
190622,blocks
190623,away
190624,close
190625,valencia
190626,street
190627,still
190628,great
190629,food
190630,much
190631,relaxing
190632,load
190633,people
190634,going
190635,waiters
190636,rushing
190637,around
190638,feels
190639,bit
190640,like
190641,fast
190642,food
190643,something
190644,atmosphere
190645,isnt
190646,still
190647,probably
190648,worth
190649,visit
190650,would
190651,recommend
190652,grab
190653,bite
190654,daytime
190655,queues
190656,extremely
190657,popular
190658,menu
190659,also
190660,lunchtime
190661,meal
190662,rather
190663,late
190664,evening
190665,restaurant
190666,specializes
190667,tapas
190668,since
190669,conveniently
190670,located
190671,food
190672,good
190673,prices
190674,high
190675,would
190676,good
190677,choice
190678,knew
190679,hit
190680,jackpot
190681,saw
190682,people
190683,spilling
190684,restaurant
190685,enjoying
190686,drinks
190687,waiting
190688,tables
190689,told
190690,wait
190691,hour
190692,take
190693,long
190694,us
190695,get
190696,great
190697,seat
190698,bar
190699,free
190700,ask
190701,filipino
190702,staff
190703,recommended
190704,sangria
190705,every
190706,single
190707,tapa
190708,sampled
190709,truly
190710,delicious
190711,probably
190712,ate
190713,bill
190714,including
190715,drinks
190716,tip
190717,euros
190718,ripped
190719,restaurant
190720,la
190721,ramblas
190722,live
190723,learn
190724,decided
190725,give
190726,restaurant
190727,try
190728,treat
190729,boy
190730,regret
190731,going
190732,one
190733,first
190734,night
190735,food
190736,excellent
190737,sangra
190738,amazing
190739,service
190740,impeccable
190741,attentive
190742,server
190743,took
190744,time
190745,go
190746,specials
190747,us
190748,delighted
190749,tasty
190750,treats
190751,found
190752,regular
190753,menu
190754,everything
190755,delicious
190756,especially
190757,version
190758,would
190759,call
190760,canada
190761,consisted
190762,crispy
190763,thing
190764,french
190765,fries
190766,seasoned
190767,perfectly
190768,egg
190769,top
190770,right
190771,balance
190772,heat
190773,good
190774,plates
190775,countless
190776,dishes
190777,tapas
190778,big
190779,jug
190780,sangria
190781,asked
190782,bill
190783,expecting
190784,see
190785,something
190786,would
190787,put
190788,hefty
190789,dent
190790,wallets
190791,thoroughly
190792,ripped
190793,restaurant
190794,las
190795,ramblas
190796,bill
190797,came
190798,shocked
190799,even
190800,come
190801,close
190802,first
190803,night
190804,dinner
190805,definitely
190806,ate
190807,way
190808,restaurant
190809,restaurant
190810,definitely
190811,return
190812,us
190813,ever
190814,find
190815,barcelona
190816,delighted
190817,got
190818,bill
190819,restaurant
190820,horrible
190821,experience
190822,another
190823,tapas
190824,restaurant
190825,closer
190826,place
190827,offered
190828,awesome
190829,tapas
190830,great
190831,service
190832,waitress
190833,took
190834,time
190835,explain
190836,every
190837,single
190838,special
190839,tapa
190840,day
190841,written
190842,spanish
190843,started
190844,pitcher
190845,sangria
190846,ordered
190847,large
190848,selection
190849,tapas
190850,one
190851,highlight
190852,fries
190853,special
190854,hot
190855,sauce
190856,sunny
190857,side
190858,egg
190859,top
190860,ended
190861,ordering
190862,seafood
190863,also
190864,fresh
190865,tasted
190866,great
190867,absolutely
190868,shocked
190869,bill
190870,came
190871,euro
190872,quickly
190873,realized
190874,taken
190875,night
190876,restaurant
190877,place
190878,classy
190879,clean
190880,modern
190881,must
190882,missed
190883,food
190884,average
190885,service
190886,poor
190887,rude
190888,couple
190889,tapas
190890,restaurants
190891,life
190892,place
190893,blows
190894,away
190895,place
190896,states
190897,much
190898,better
190899,cal
190900,pep
190901,people
190902,said
190903,much
190904,better
190905,arrived
190906,around
190907,pm
190908,early
190909,dinner
190910,barcelona
190911,since
190912,people
190913,eat
190914,pm
190915,place
190916,actually
190917,busy
190918,early
190919,managed
190920,get
190921,two
190922,seats
190923,bar
190924,right
190925,away
190926,minutes
190927,wait
190928,get
190929,place
190930,upon
190931,walking
190932,feel
190933,like
190934,sushi
190935,bar
190936,much
190937,food
190938,displayed
190939,choose
190940,atmosphere
190941,food
190942,service
190943,spectacular
190944,thing
190945,like
190946,better
190947,states
190948,sangria
190949,left
190950,completely
190951,stuffed
190952,spent
190953,euro
190954,two
190955,us
190956,could
190957,eat
190958,place
190959,daily
190960,basis
190961,problem
190962,even
190963,really
190964,like
190965,patata
190966,bravas
190967,really
190968,impressed
190969,place
190970,quality
190971,food
190972,ate
190973,quite
190974,well
190975,quite
190976,picky
190977,restaurant
190978,crowdy
190979,serves
190980,good
190981,tapas
190982,selection
190983,wide
190984,tapas
190985,ordered
190986,tasty
190987,particular
190988,veal
190989,loin
190990,cod
190991,pricing
190992,affordable
190993,since
190994,costs
190995,less
190996,euros
190997,person
190998,wine
190999,included
191000,restaurant
191001,centrally
191002,located
191003,want
191004,eat
191005,restaurant
191006,show
191007,early
191008,since
191009,wait
191010,approximately
191011,minutes
191012,get
191013,table
191014,caveat
191015,service
191016,waiters
191017,putting
191018,pressure
191019,get
191020,restaurant
191021,soon
191022,finished
191023,eating
191024,standard
191025,tapas
191026,fare
191027,menu
191028,enjoyed
191029,meal
191030,enjoyed
191031,cava
191032,sangria
191033,service
191034,particularly
191035,good
191036,waiter
191037,rushed
191038,us
191039,meal
191040,door
191041,nevertheless
191042,would
191043,still
191044,choose
191045,return
191046,recommend
191047,ordering
191048,foie
191049,flautas
191050,went
191051,recent
191052,birthday
191053,trip
191054,barcelona
191055,friend
191056,recommended
191057,reading
191058,reviews
191059,waited
191060,minutes
191061,table
191062,food
191063,lovely
191064,decided
191065,order
191066,one
191067,last
191068,dish
191069,admired
191070,others
191071,eating
191072,seafood
191073,dishes
191074,decided
191075,order
191076,razor
191077,clams
191078,sadly
191079,spoilt
191080,dinner
191081,gritty
191082,meant
191083,cleaned
191084,properly
191085,intestines
191086,still
191087,chewy
191088,despite
191089,mishap
191090,would
191091,still
191092,recommend
191093,cerveceria
191094,spain
191095,weeks
191096,far
191097,best
191098,tapas
191099,bear
191100,mind
191101,spain
191102,main
191103,meal
191104,eaten
191105,lunch
191106,around
191107,dinner
191108,consists
191109,tapas
191110,small
191111,meals
191112,sat
191113,bar
191114,hot
191115,tapas
191116,another
191117,side
191118,making
191119,cold
191120,tapas
191121,order
191122,either
191123,typical
191124,bread
191125,spread
191126,tomatos
191127,iberian
191128,ham
191129,calamare
191130,squid
191131,camembert
191132,coated
191133,almonds
191134,together
191135,olives
191136,wine
191137,enough
191138,us
191139,saw
191140,countless
191141,variations
191142,tapas
191143,served
191144,pork
191145,beef
191146,tenderloin
191147,clams
191148,lots
191149,varieties
191150,shrimp
191151,ca
191152,wait
191153,go
191154,back
191155,tonite
191156,traveling
191157,basque
191158,country
191159,france
191160,spain
191161,many
191162,fancy
191163,memorable
191164,meals
191165,wanted
191166,dine
191167,informal
191168,fun
191169,atmosphere
191170,also
191171,experience
191172,wonderful
191173,fresh
191174,food
191175,first
191176,dinner
191177,catalana
191178,good
191179,much
191180,fun
191181,returned
191182,three
191183,times
191184,stay
191185,barcelona
191186,greet
191187,staff
191188,gracious
191189,helpful
191190,waitstaff
191191,sensitive
191192,encourage
191193,adventurous
191194,spirit
191195,food
191196,fresh
191197,hot
191198,beautifully
191199,presented
191200,amazing
191201,cultural
191202,culinaryexperience
191203,came
191204,across
191205,restaurant
191206,chance
191207,waited
191208,minutes
191209,get
191210,seat
191211,outside
191212,sun
191213,shining
191214,food
191215,looked
